"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,40676,2023000413921,3078.0,2023000406761,100004,1,5,4374.0,0,1,45,2,3,315,0,0,7,71,1,12,24000,1,11
2023,202301,40676,2023000413921,3078.0,2023000406761,100004,1,6,6480.0,0,2,20,2,3,315,0,0,6,63,1,10,23000,1,11
2023,202301,40838,2023000422093,11826.0,2023000408381,12004,1,1,11826.0,0,1,40,1,2,200,0,0,11,116,1,10,170000,1,11
2023,202301,40838,2023000422093,11826.0,2023000408381,12004,1,2,10692.0,0,2,39,1,2,200,0,0,11,114,1,10,70000,1,11
2023,202301,41648,2023000463021,13608.0,2023000416481,13404,1,1,13608.0,1,1,32,1,1,100,0,0,7,71,1,10,71000,1,11
2023,202301,41648,2023000463021,13608.0,2023000416481,13404,1,2,13608.0,1,2,32,1,1,100,0,0,11,114,1,10,58000,1,11
2023,202301,41810,2023000469889,17010.0,2023000418101,11404,1,1,17010.0,0,2,43,6,8,801,0,0,7,71,1,10,65000,1,11
2023,202301,41810,2023000469889,17010.0,2023000418101,11404,1,2,19278.0,0,2,38,6,1,100,0,0,10,101,1,10,62000,1,11
2023,202301,42134,2023000485162,11502.0,2023000421341,10504,1,2,10206.0,4,1,34,1,1,100,0,0,11,114,1,10,125000,1,11
2023,202301,42296,2023000494104,11178.0,2023000422961,11704,1,2,16038.0,0,1,47,6,1,100,1,100,6,63,1,10,60000,1,11
2023,202301,42458,2023000501589,3564.0,2023000424581,70104,1,1,3564.0,0,1,54,1,1,100,0,0,6,64,1,10,35000,1,11
2023,202301,42458,2023000501589,3564.0,2023000424581,70104,1,2,5508.0,0,2,55,1,7,700,4,498,6,64,1,10,37000,1,11
2023,202301,42620,2023000509564,13770.0,2023000426201,90004,1,1,13770.0,0,2,53,5,8,826,4,498,11,115,1,10,80000,1,11
2023,202301,42782,2023000517227,9072.0,2023000427821,11204,1,2,8424.0,1,2,30,1,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,42944,2023000524780,8100.0,2023000429441,190604,1,1,8100.0,2,2,36,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,42944,2023000524780,8100.0,2023000429441,190604,1,2,9558.0,2,1,37,1,1,100,4,423,11,115,1,10,100000,1,11
2023,202301,43430,2023000549638,5670.0,2023000434301,190904,1,1,5832.0,0,1,62,1,2,200,0,0,11,114,1,10,55000,1,11
2023,202301,43430,2023000549638,5670.0,2023000434301,190904,1,2,5670.0,0,2,62,1,2,200,0,0,6,61,1,10,22000,1,11
2023,202301,43592,2023000556234,7290.0,2023000435921,11404,1,1,7290.0,0,1,59,1,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,43754,2023000563435,18306.0,2023000437541,80704,1,1,18306.0,1,2,57,1,1,100,0,0,11,114,1,10,70000,1,11
2023,202301,43754,2023000563435,18306.0,2023000437541,80704,1,3,24786.0,0,1,33,6,1,100,0,0,7,71,1,10,52000,1,11
2023,202301,43916,2023000570519,8100.0,2023000439161,13304,1,1,7938.0,1,1,56,1,1,100,0,0,6,65,1,10,158000,1,11
2023,202301,43916,2023000570519,8100.0,2023000439161,13304,1,2,9072.0,1,2,52,1,1,100,0,0,11,114,1,10,74000,1,11
2023,202301,43916,2023000570519,8100.0,2023000439161,13304,1,3,11664.0,0,2,22,6,1,100,0,0,10,101,1,10,6500,1,11
2023,202301,44078,2023000577759,30618.0,2023000440781,11204,1,1,30780.0,0,2,56,6,1,100,0,0,10,101,1,10,559000,1,11
2023,202301,44240,2023000586296,13446.0,2023000442401,12504,1,1,13446.0,0,2,50,6,1,100,0,0,8,81,1,10,51000,1,11
2023,202301,44402,2023000593506,8586.0,2023000444021,11104,1,2,7128.0,0,2,65,1,1,100,0,0,11,115,1,10,200000,1,11
2023,202301,44564,2023000599910,34182.0,2023000445641,80704,1,1,34344.0,0,1,28,1,1,100,1,100,6,63,1,10,50000,1,11
2023,202301,44726,2023000608356,29646.0,2023000447261,40004,1,1,29808.0,1,2,45,6,8,802,1,100,6,63,1,10,1000,1,11
2023,202301,45050,2023000623960,8586.0,2023000450501,10204,1,1,8586.0,0,2,47,6,8,826,1,100,11,114,1,10,70000,1,11
2023,202301,45050,2023000623960,8586.0,2023000450501,10204,1,2,9882.0,0,1,41,6,8,826,1,100,7,71,1,10,72000,1,11
2023,202301,45212,2023000631812,9396.0,2023000452121,10504,1,1,9396.0,2,1,42,4,1,100,0,0,11,114,1,10,72000,1,11
2023,202301,45374,2023000639316,8910.0,2023000453741,250204,1,2,9072.0,0,2,61,1,1,100,0,0,7,71,1,10,41000,1,11
2023,202301,45536,2023000646568,58968.0,2023000455361,11004,1,1,58806.0,0,1,54,6,8,826,4,498,7,71,1,10,0,1,11
2023,202301,45698,2023000654876,10368.0,2023000456981,190504,1,1,10368.0,0,1,39,6,1,100,1,100,10,101,1,10,20000,1,11
2023,202301,46022,2023000670326,74034.0,2023000460221,190204,1,1,73872.0,2,2,46,1,1,100,1,100,10,101,1,10,189000,1,11
2023,202301,46022,2023000670326,74034.0,2023000460221,190204,1,2,45360.0,2,1,49,1,8,826,1,100,8,81,1,10,69000,1,11
2023,202301,46346,2023000684849,4374.0,2023000463461,50004,1,1,4374.0,1,1,44,1,7,700,0,0,11,114,1,10,150000,1,11
2023,202301,46508,2023000692873,17496.0,2023000465081,12704,1,1,17496.0,2,2,36,6,1,100,0,0,6,64,1,10,16000,1,11
2023,202301,46670,2023000700475,18630.0,2023000466701,12904,1,1,18630.0,2,1,42,1,6,610,0,0,10,101,1,10,185000,1,11
2023,202301,46670,2023000700475,18630.0,2023000466701,12904,1,2,17820.0,2,2,37,1,6,610,0,0,10,101,1,10,34000,1,11
2023,202301,47156,2023000724625,8586.0,2023000471561,13204,1,1,8586.0,1,1,65,1,2,200,0,0,11,114,1,10,77000,2,20
2023,202301,47156,2023000724625,8586.0,2023000471561,13204,1,3,16200.0,0,2,18,6,2,200,0,0,6,61,1,10,19000,1,11
2023,202301,47480,2023000738980,16524.0,2023000474801,80304,1,2,22032.0,3,1,41,1,1,100,1,100,6,63,1,10,53000,2,20
2023,202301,47480,2023000738980,16524.0,2023000474801,80304,1,3,16524.0,0,1,18,6,1,100,1,100,5,50,1,10,1000,1,11
2023,202301,47642,2023000747285,9072.0,2023000476421,12704,1,1,9072.0,0,2,43,6,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,47804,2023000756025,18792.0,2023000478041,10704,1,1,18954.0,0,1,39,1,1,100,0,0,11,115,1,10,102000,2,20
2023,202301,47804,2023000756025,18792.0,2023000478041,10704,1,2,19278.0,0,2,39,1,1,100,0,0,11,115,1,10,559000,1,11
2023,202301,47966,2023000764075,17658.0,2023000479661,12904,1,1,17658.0,2,1,52,1,1,100,0,0,10,101,1,10,141000,1,11
2023,202301,47966,2023000764075,17658.0,2023000479661,12904,1,2,17010.0,2,2,48,1,1,100,0,0,11,114,1,10,132000,1,11
2023,202301,48128,2023000771992,7290.0,2023000481281,10504,1,1,7128.0,1,2,60,1,8,811,0,0,7,71,1,10,40000,1,11
2023,202301,48128,2023000771992,7290.0,2023000481281,10504,1,3,5832.0,0,1,23,6,8,811,0,0,6,63,1,10,52000,1,11
2023,202301,48290,2023000780205,10530.0,2023000482901,11004,1,1,10368.0,0,2,24,6,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,48452,2023000788007,12636.0,2023000484521,12904,1,1,12474.0,0,1,64,1,1,100,0,0,8,81,1,10,44000,1,11
2023,202301,48614,2023000796418,16038.0,2023000486141,13204,1,1,16038.0,2,1,40,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,48938,2023000811769,17496.0,2023000489381,80304,1,1,17496.0,2,2,37,1,1,100,1,100,6,61,1,10,40000,1,11
2023,202301,48938,2023000811769,17496.0,2023000489381,80304,1,2,16686.0,2,1,36,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,49100,2023000819033,20898.0,2023000491001,12604,1,1,20736.0,0,1,33,6,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,49100,2023000819033,20898.0,2023000491001,12604,1,2,26244.0,0,2,28,6,2,200,1,100,6,63,1,10,80000,1,11
2023,202301,49100,2023000819033,20898.0,2023000491001,12604,1,3,21384.0,2,2,36,6,8,801,0,0,10,101,1,10,50000,1,11
2023,202301,49262,2023000827290,11664.0,2023000492621,12804,1,1,11664.0,0,1,51,1,1,100,0,0,6,65,1,12,10000,1,11
2023,202301,49586,2023000843193,14580.0,2023000495861,11504,1,2,16200.0,0,2,57,4,1,100,0,0,6,64,1,10,24400,1,11
2023,202301,49586,2023000843193,14580.0,2023000495861,11504,1,3,18630.0,0,1,36,6,1,100,0,0,8,81,1,10,89000,1,11
2023,202301,50234,2023000875338,7614.0,2023000502341,12604,1,1,7614.0,0,1,36,6,1,100,0,0,6,61,1,10,35000,1,11
2023,202301,50558,2023000890876,10044.0,2023000505581,10204,1,2,9882.0,2,1,32,1,1,100,0,0,10,101,1,10,147000,1,11
2023,202301,50720,2023000899461,9396.0,2023000507201,11604,1,3,11502.0,0,2,35,6,8,826,1,100,7,71,1,10,35000,1,11
2023,202301,50720,2023000899461,9396.0,2023000507201,11604,1,4,11016.0,0,1,31,6,8,826,1,100,6,63,1,10,38000,1,11
2023,202301,50882,2023000907424,9720.0,2023000508821,13204,1,1,9558.0,1,1,58,1,6,640,0,0,3,30,1,10,50000,1,11
2023,202301,50882,2023000907424,9720.0,2023000508821,13204,1,2,10206.0,1,2,58,1,6,640,0,0,2,25,1,10,19000,1,11
2023,202301,51044,2023000915750,6318.0,2023000510441,190804,1,1,6480.0,0,1,41,1,1,100,0,0,7,71,1,12,82000,1,11
2023,202301,51044,2023000915750,6318.0,2023000510441,190804,1,2,7290.0,0,2,42,1,1,100,0,0,10,101,1,10,92000,1,11
2023,202301,51206,2023000923930,5670.0,2023000512061,100004,1,2,5184.0,2,1,56,1,3,315,0,0,6,63,1,10,134000,1,11
2023,202301,51368,2023000932287,13446.0,2023000513681,11404,1,1,13446.0,0,1,32,6,1,100,0,0,10,101,1,10,0,1,11
2023,202301,51530,2023000939688,30618.0,2023000515301,10304,1,1,30780.0,0,1,26,6,8,802,1,100,6,63,1,10,35000,1,11
2023,202301,51530,2023000939688,30618.0,2023000515301,10304,1,2,28350.0,0,1,29,6,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,51692,2023000948210,30618.0,2023000516921,10504,1,1,30618.0,1,1,34,1,8,826,1,100,7,71,1,10,109000,1,11
2023,202301,51692,2023000948210,30618.0,2023000516921,10504,1,2,27216.0,1,2,32,1,8,826,1,100,10,101,1,10,109000,1,11
2023,202301,52340,2023000980786,6966.0,2023000523401,190604,1,1,6966.0,0,1,43,6,1,100,0,0,6,65,1,10,0,1,11
2023,202301,52502,2023000989522,16686.0,2023000525021,13404,1,1,16686.0,0,1,33,6,1,100,1,100,6,65,1,10,50000,1,11
2023,202301,52664,2023000997182,29160.0,2023000526641,10504,1,1,29322.0,4,1,39,4,1,100,0,0,8,81,1,10,56000,1,11
2023,202301,52664,2023000997182,29160.0,2023000526641,10504,1,2,25758.0,4,2,39,6,8,826,1,100,7,71,1,10,46000,1,11
2023,202301,52826,2023001004949,11178.0,2023000528261,13204,1,1,11178.0,0,2,56,6,6,620,0,0,11,116,1,10,120000,1,11
2023,202301,52826,2023001004949,11178.0,2023000528261,13204,1,2,10530.0,0,1,57,4,1,100,0,0,11,116,1,10,105000,1,11
2023,202301,52988,2023001014087,2106.0,2023000529881,100004,1,1,2268.0,3,1,59,5,3,315,0,0,6,63,1,10,70000,1,11
2023,202301,52988,2023001014087,2106.0,2023000529881,100004,1,3,3888.0,0,2,22,6,3,315,0,0,6,63,1,14,19800,1,13
2023,202301,53150,2023001021722,36774.0,2023000531501,10504,1,1,36774.0,2,1,40,1,1,100,0,0,6,65,1,10,52000,1,11
2023,202301,53150,2023001021722,36774.0,2023000531501,10504,1,2,34992.0,2,2,39,1,1,100,0,0,10,101,1,10,68000,1,11
2023,202301,53312,2023001030143,28350.0,2023000533121,50004,1,1,28188.0,0,2,21,6,1,100,0,0,7,71,1,10,27000,1,11
2023,202301,53312,2023001030143,28350.0,2023000533121,50004,1,2,15066.0,0,1,35,6,2,200,0,0,10,101,1,10,52000,1,11
2023,202301,53312,2023001030143,28350.0,2023000533121,50004,1,3,14418.0,0,2,22,6,1,100,0,0,10,101,1,10,30100,1,11
2023,202301,53312,2023001030143,28350.0,2023000533121,50004,1,4,6642.0,0,2,22,4,6,671,0,0,10,101,1,10,45000,1,11
2023,202301,53474,2023001037038,4860.0,2023000534741,10304,1,1,4860.0,1,2,56,4,1,100,0,0,11,114,1,10,58000,1,11
2023,202301,53474,2023001037038,4860.0,2023000534741,10304,1,3,4374.0,0,2,56,6,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,53798,2023001051944,5832.0,2023000537981,10304,1,1,5832.0,0,2,56,1,1,100,0,0,6,64,1,10,46000,1,11
2023,202301,53960,2023001060051,9072.0,2023000539601,13504,1,1,9072.0,3,2,56,1,7,700,1,100,7,71,1,10,70000,1,11
2023,202301,53960,2023001060051,9072.0,2023000539601,13504,1,2,12474.0,3,1,58,1,7,700,1,100,6,63,1,10,80000,1,11
2023,202301,53960,2023001060051,9072.0,2023000539601,13504,1,3,12636.0,1,2,28,6,7,700,1,100,6,65,1,10,6400,1,11
2023,202301,53960,2023001060051,9072.0,2023000539601,13504,1,4,10854.0,0,1,21,6,7,700,1,100,6,63,1,10,9000,1,11
2023,202301,53960,2023001060051,9072.0,2023000539601,13504,1,5,9234.0,0,2,19,6,7,700,1,100,6,63,1,10,24000,1,11
2023,202301,54122,2023001067945,1458.0,2023000541221,90004,1,1,1296.0,1,2,56,1,3,361,0,0,10,101,1,10,82000,1,11
2023,202301,54122,2023001067945,1458.0,2023000541221,90004,1,2,972.0,1,1,64,1,1,100,0,0,6,64,1,10,10000,1,11
2023,202301,54122,2023001067945,1458.0,2023000541221,90004,1,4,2106.0,0,2,20,6,8,826,1,100,6,64,1,10,22000,1,11
2023,202301,54932,2023001107341,12636.0,2023000549321,11604,1,1,12636.0,0,1,31,6,1,100,0,0,10,101,1,10,47000,1,11
2023,202301,54932,2023001107341,12636.0,2023000549321,11604,1,2,12474.0,0,1,30,6,1,100,0,0,6,65,1,10,55000,1,11
2023,202301,55094,2023001115115,7938.0,2023000550941,13404,1,1,7776.0,2,2,48,1,7,700,1,100,7,71,1,10,48000,1,11
2023,202301,55094,2023001115115,7938.0,2023000550941,13404,1,2,4536.0,2,1,50,1,7,700,0,0,6,64,1,10,40000,1,11
2023,202301,55094,2023001115115,7938.0,2023000550941,13404,1,3,6804.0,2,2,30,1,7,700,1,100,7,71,1,10,30000,1,11
2023,202301,55094,2023001115115,7938.0,2023000550941,13404,1,7,6642.0,2,1,26,1,7,700,1,100,6,63,1,10,35000,1,11
2023,202301,55094,2023001115115,7938.0,2023000550941,13404,1,9,7776.0,0,1,47,2,7,700,1,100,6,64,1,10,35000,1,11
2023,202301,55256,2023001123589,9072.0,2023000552561,80504,1,1,9072.0,3,2,46,1,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,55256,2023001123589,9072.0,2023000552561,80504,1,2,10854.0,3,1,47,1,1,100,0,0,6,63,1,10,80000,1,11
2023,202301,55256,2023001123589,9072.0,2023000552561,80504,1,3,9882.0,0,1,21,6,1,100,0,0,6,65,1,10,8500,1,11
2023,202301,55418,2023001131584,5670.0,2023000554181,13504,1,1,5670.0,0,2,61,1,1,100,0,0,6,65,1,10,80000,1,11
2023,202301,55742,2023001149053,34506.0,2023000557421,11604,1,1,34506.0,4,2,38,6,8,826,1,100,3,30,1,10,13700,1,11
2023,202301,55742,2023001149053,34506.0,2023000557421,11604,1,2,30942.0,4,1,39,6,8,826,1,100,7,71,1,10,30000,1,11
2023,202301,55742,2023001149053,34506.0,2023000557421,11604,1,3,29646.0,0,1,22,6,8,826,1,100,7,71,1,10,18000,1,11
2023,202301,56228,2023001172540,59616.0,2023000562281,10604,1,1,59616.0,1,2,35,6,1,100,0,0,11,114,1,10,110000,1,11
2023,202301,56552,2023001187703,13284.0,2023000565521,190304,1,1,13446.0,0,2,58,1,1,100,0,0,10,101,1,10,9000,1,11
2023,202301,56552,2023001187703,13284.0,2023000565521,190304,1,2,13446.0,0,1,54,1,1,100,0,0,10,101,1,10,236000,1,11
2023,202301,57038,2023001211900,6156.0,2023000570381,60204,1,1,6156.0,0,2,65,1,1,100,0,0,6,63,1,10,3600,1,11
2023,202301,57038,2023001211900,6156.0,2023000570381,60204,1,2,6966.0,0,1,64,1,1,100,0,0,6,65,1,10,3600,1,11
2023,202301,57200,2023001220271,4698.0,2023000572001,60104,1,2,8910.0,0,1,64,1,1,100,0,0,3,30,1,10,15000,1,11
2023,202301,57362,2023001227907,18630.0,2023000573621,10904,1,1,18630.0,0,1,52,6,1,100,0,0,11,116,1,10,60000,1,11
2023,202301,57524,2023001235118,6642.0,2023000575241,11704,1,1,6804.0,0,1,27,6,1,100,0,0,10,101,1,10,0,1,11
2023,202301,57524,2023001235118,6642.0,2023000575241,11704,1,2,6480.0,0,1,24,6,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,57524,2023001235118,6642.0,2023000575241,11704,1,3,6966.0,0,2,25,6,1,100,0,0,10,101,1,10,42000,1,11
2023,202301,57686,2023001243379,11502.0,2023000576861,190704,1,1,11502.0,2,1,32,1,7,700,1,100,6,63,1,10,45000,1,11
2023,202301,58172,2023001266161,8586.0,2023000581721,190904,1,2,8586.0,0,2,55,4,8,826,1,100,10,101,1,10,11100,1,11
2023,202301,58334,2023001275453,8748.0,2023000583341,190704,1,1,8748.0,0,1,26,1,1,100,0,0,11,115,1,10,35000,1,11
2023,202301,58334,2023001275453,8748.0,2023000583341,190704,1,2,12150.0,0,2,23,1,1,100,0,0,8,81,1,10,18000,1,11
2023,202301,58496,2023001282847,7776.0,2023000584961,12604,1,2,7938.0,0,2,65,1,1,100,0,0,8,81,1,10,102000,1,11
2023,202301,58820,2023001298431,9720.0,2023000588201,110104,1,1,9882.0,4,2,33,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,58820,2023001298431,9720.0,2023000588201,110104,1,2,5508.0,4,1,35,1,8,802,0,0,6,63,1,10,32000,1,11
2023,202301,58982,2023001305716,7614.0,2023000589821,190304,1,1,7776.0,0,2,59,1,8,826,1,100,10,101,1,10,75000,1,11
2023,202301,59144,2023001314232,11178.0,2023000591441,11704,1,1,11178.0,0,2,63,4,1,100,0,0,10,101,1,10,34000,1,11
2023,202301,59306,2023001322258,14094.0,2023000593061,190604,1,2,13284.0,0,1,54,4,1,100,0,0,6,64,1,10,25000,1,11
2023,202301,59468,2023001330003,10368.0,2023000594681,60104,1,1,10530.0,6,1,48,1,1,100,0,0,6,63,1,10,55000,1,11
2023,202301,59468,2023001330003,10368.0,2023000594681,60104,1,4,13932.0,0,2,22,6,1,100,0,0,6,63,1,10,6000,1,11
2023,202301,59630,2023001336824,11016.0,2023000596301,60104,1,1,11178.0,0,1,58,6,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,59630,2023001336824,11016.0,2023000596301,60104,1,2,5994.0,0,2,51,4,3,315,0,0,6,63,1,10,30000,1,11
2023,202301,59954,2023001354351,11178.0,2023000599541,12404,1,1,11340.0,1,2,38,4,7,700,1,100,6,63,1,10,30000,1,11
2023,202301,59954,2023001354351,11178.0,2023000599541,12404,1,2,9558.0,0,1,20,6,7,700,1,100,6,63,1,10,23000,1,11
2023,202301,60278,2023001369955,19116.0,2023000602781,190304,1,1,19116.0,1,2,26,6,1,100,1,100,11,116,1,10,30000,1,11
2023,202301,60278,2023001369955,19116.0,2023000602781,190304,1,2,18954.0,1,1,28,6,1,100,1,100,6,63,1,10,55000,1,11
2023,202301,60602,2023001385482,6480.0,2023000606021,12004,1,2,8424.0,0,1,64,1,2,200,0,0,6,63,1,10,65000,2,20
2023,202301,60926,2023001401031,6642.0,2023000609261,50004,1,1,6642.0,0,2,59,1,1,100,0,0,6,63,1,10,70000,1,11
2023,202301,60926,2023001401031,6642.0,2023000609261,50004,1,3,5670.0,0,2,21,2,8,812,4,450,7,71,1,10,35600,1,11
2023,202301,61088,2023001409227,14742.0,2023000610881,40004,1,1,14742.0,1,2,55,1,1,100,0,0,8,81,1,10,37000,1,11
2023,202301,61088,2023001409227,14742.0,2023000610881,40004,1,2,11178.0,1,1,46,1,1,100,0,0,3,30,1,10,50000,1,11
2023,202301,61250,2023001417732,9558.0,2023000612501,11004,1,1,9558.0,2,2,58,1,1,100,0,0,11,114,1,10,36000,1,11
2023,202301,61250,2023001417732,9558.0,2023000612501,11004,1,2,10206.0,2,1,60,1,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,61250,2023001417732,9558.0,2023000612501,11004,1,3,9882.0,0,1,25,6,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,61412,2023001425295,14580.0,2023000614121,11904,1,1,14580.0,2,2,38,4,3,340,1,100,10,101,1,10,40000,1,11
2023,202301,61574,2023001434263,24300.0,2023000615741,10604,1,1,24138.0,2,2,27,1,1,100,4,498,10,101,1,10,68000,1,11
2023,202301,62060,2023001459408,24138.0,2023000620601,11304,1,2,21384.0,1,2,39,6,8,815,0,0,10,101,1,10,68000,1,11
2023,202301,64166,2023000025442,7938.0,2023000641661,40005,1,2,7938.0,0,1,52,4,1,100,0,0,8,81,1,10,41600,1,11
2023,202301,64490,2023000062499,10206.0,2023000644901,110005,1,3,15552.0,1,1,32,1,8,826,1,100,6,65,1,10,47000,1,11
2023,202301,64490,2023000062499,10206.0,2023000644901,110005,1,5,17820.0,1,2,29,1,1,100,0,0,7,71,1,10,35000,1,11
2023,202301,64652,2023000081027,15390.0,2023000646521,10205,1,2,12960.0,0,1,60,1,1,100,0,0,6,64,1,10,200000,1,11
2023,202301,64976,2023000117221,16200.0,2023000649761,150205,1,2,14094.0,0,2,65,6,2,200,0,0,7,71,1,10,30000,1,11
2023,202301,65300,2023000153972,15876.0,2023000653001,20105,1,2,15066.0,2,2,42,1,8,830,0,0,7,71,1,10,0,1,11
2023,202301,65624,2023000186732,33534.0,2023000656241,170005,1,1,33696.0,1,1,58,1,2,200,0,0,6,65,1,10,60000,2,20
2023,202301,65624,2023000186732,33534.0,2023000656241,170005,1,2,19926.0,1,2,60,1,2,200,0,0,6,63,1,10,0,1,11
2023,202301,65624,2023000186732,33534.0,2023000656241,170005,1,3,53784.0,0,1,29,2,2,200,0,0,7,71,1,10,15000,1,11
2023,202301,65786,2023000202374,3240.0,2023000657861,130005,1,2,2430.0,0,1,46,6,2,200,0,0,6,63,1,10,83000,1,11
2023,202301,65948,2023000220968,16848.0,2023000659481,150105,1,2,14580.0,0,2,50,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,66434,2023000280421,14094.0,2023000664341,150105,1,1,14256.0,0,2,54,4,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,66758,2023000316824,2268.0,2023000667581,60005,1,2,2754.0,0,2,61,1,1,100,0,0,8,81,1,10,30000,1,11
2023,202301,67082,2023000353601,9558.0,2023000670821,110005,1,1,9396.0,2,1,31,4,1,100,0,0,6,65,1,10,85000,1,11
2023,202301,67406,2023000390516,2430.0,2023000674061,140005,1,1,2430.0,0,1,53,1,8,826,0,0,6,64,1,10,50000,1,11
2023,202301,67568,2023000409589,17982.0,2023000675681,50005,1,1,17820.0,1,1,28,1,1,100,0,0,8,81,1,10,42600,1,11
2023,202301,68054,2023000466277,40176.0,2023000680541,20105,1,1,40176.0,4,2,43,2,8,826,1,100,5,50,1,10,50000,1,11
2023,202301,68054,2023000466277,40176.0,2023000680541,20105,1,2,20574.0,0,1,22,6,8,826,1,100,6,63,1,10,35000,1,11
2023,202301,68054,2023000466277,40176.0,2023000680541,20105,1,3,21060.0,0,2,20,6,8,826,1,100,6,63,1,10,30000,1,11
2023,202301,68054,2023000466277,40176.0,2023000680541,20105,1,4,23976.0,0,2,18,6,8,826,1,100,6,63,1,10,40000,1,11
2023,202301,68216,2023000483049,17172.0,2023000682161,100005,1,1,17172.0,0,2,47,6,1,100,0,0,10,101,1,10,72000,1,11
2023,202301,68378,2023000498388,49734.0,2023000683781,140005,1,1,49734.0,0,2,23,6,1,100,0,0,11,115,1,10,28000,1,11
2023,202301,68540,2023000515209,65934.0,2023000685401,150105,1,2,64152.0,2,2,40,1,2,200,0,0,11,114,1,10,27000,1,11
2023,202301,68864,2023000552049,6156.0,2023000688641,150105,1,2,8586.0,0,2,22,6,1,100,0,0,6,63,1,10,27000,1,11
2023,202301,69674,2023000645851,11988.0,2023000696741,110005,1,1,11988.0,2,1,35,1,1,100,0,0,7,71,1,10,82000,2,20
2023,202301,69836,2023000663372,13770.0,2023000698361,10205,1,1,13770.0,2,2,43,4,1,100,0,0,11,114,1,10,40000,2,20
2023,202301,69998,2023000681857,15876.0,2023000699981,60005,1,2,18306.0,0,1,56,1,1,100,0,0,6,63,1,10,153000,1,11
2023,202301,70484,2023000738133,19440.0,2023000704841,70005,1,1,19440.0,0,1,19,6,1,100,0,0,6,63,1,10,11700,1,11
2023,202301,70646,2023000757806,39042.0,2023000706461,20105,1,1,39204.0,0,1,56,1,8,826,4,416,6,63,1,10,49000,1,11
2023,202301,70646,2023000757806,39042.0,2023000706461,20105,1,2,23652.0,0,2,57,1,8,826,4,416,2,22,1,10,39500,1,11
2023,202301,70808,2023000775788,45684.0,2023000708081,110005,1,1,45684.0,0,2,56,4,7,700,1,100,6,63,1,10,42000,1,11
2023,202301,70808,2023000775788,45684.0,2023000708081,110005,1,2,57348.0,0,1,48,4,7,700,4,416,6,61,1,10,42000,1,11
2023,202301,70808,2023000775788,45684.0,2023000708081,110005,1,4,30780.0,1,2,27,2,7,700,1,100,5,50,1,10,30000,1,11
2023,202301,71132,2023000813143,1620.0,2023000711321,50005,1,1,1620.0,0,2,31,6,1,100,4,415,7,71,1,10,40000,1,11
2023,202301,71132,2023000813143,1620.0,2023000711321,50005,1,2,1620.0,0,1,34,6,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,71132,2023000813143,1620.0,2023000711321,50005,1,3,2916.0,0,1,31,6,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,71456,2023000846183,49896.0,2023000714561,90005,1,1,49896.0,2,1,34,1,1,100,0,0,7,71,1,10,44000,1,11
2023,202301,71456,2023000846183,49896.0,2023000714561,90005,1,2,42930.0,2,2,32,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,71618,2023000865905,12798.0,2023000716181,60005,1,1,12960.0,2,2,46,1,1,100,0,0,8,81,1,10,34000,1,11
2023,202301,71618,2023000865905,12798.0,2023000716181,60005,1,2,13284.0,2,1,46,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,71618,2023000865905,12798.0,2023000716181,60005,1,3,10692.0,0,1,19,6,1,100,0,0,6,65,1,10,25000,1,11
2023,202301,71942,2023000899911,14742.0,2023000719421,50005,1,1,14742.0,0,2,63,1,8,801,0,0,8,81,1,10,13500,1,11
2023,202301,72266,2023000939391,12960.0,2023000722661,70005,1,1,12798.0,2,1,40,1,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,72266,2023000939391,12960.0,2023000722661,70005,1,2,11178.0,2,2,41,1,1,100,0,0,6,64,1,10,42000,1,11
2023,202301,72590,2023000977867,5184.0,2023000725901,30005,1,2,4212.0,0,1,49,1,1,100,0,0,11,114,1,10,50000,1,11
